STATISTIC,Statistic Label,TLIST(Q1),Quarter,C02741V03309,Sub Sector,UNIT,VALUE,Country
EHQ10C06,Average hourly irregular earnings,20174,2017Q4,05,Regional bodies,Euro,0.8,Sweden
EHQ10C06,Average hourly irregular earnings,20174,2017Q4,06,Health,Euro,1.42,Sweden
EHQ10C06,Average hourly irregular earnings,20174,2017Q4,07,Semi-State companies,Euro,1.39,Sweden
EHQ10C06,Average hourly irregular earnings,20174,2017Q4,09,Commercial Semi-State companies,Euro,1.75,Sweden
EHQ10C06,Average hourly irregular earnings,20174,2017Q4,10,Non commercial Semi-State companies,Euro,0.4,Sweden
EHQ10C06,Average hourly irregular earnings,20174,2017Q4,-,Total Public Sector including Semi State bodies,Euro,1.14,Sweden
EHQ10C06,Average hourly irregular earnings,20174,2017Q4,08,Total Public Sector excluding Semi State bodies,Euro,1.1,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,01,Civil service,Euro,0.99,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,02,Defence,Euro,0.88,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,03,Garda Siochana,Euro,4.18,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,04,Education,Euro,0.3,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,05,Regional bodies,Euro,0.91,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,06,Health,Euro,1.41,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,07,Semi-State companies,Euro,1.36,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,09,Commercial Semi-State companies,Euro,1.73,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,10,Non commercial Semi-State companies,Euro,0.4,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,-,Total Public Sector including Semi State bodies,Euro,1.18,Sweden
EHQ10C06,Average hourly irregular earnings,20181,2018Q1,08,Total Public Sector excluding Semi State bodies,Euro,1.15,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,01,Civil service,Euro,0.73,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,02,Defence,Euro,0.74,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,03,Garda Siochana,Euro,5.75,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,04,Education,Euro,0.43,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,05,Regional bodies,Euro,0.93,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,06,Health,Euro,1.42,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,07,Semi-State companies,Euro,1.83,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,09,Commercial Semi-State companies,Euro,2.38,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,10,Non commercial Semi-State companies,Euro,0.34,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,-,Total Public Sector including Semi State bodies,Euro,1.34,Sweden
EHQ10C06,Average hourly irregular earnings,20182,2018Q2,08,Total Public Sector excluding Semi State bodies,Euro,1.25,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,01,Civil service,Euro,0.49,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,02,Defence,Euro,0.75,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,03,Garda Siochana,Euro,4.22,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,04,Education,Euro,0.37,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,05,Regional bodies,Euro,0.72,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,06,Health,Euro,1.41,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,07,Semi-State companies,Euro,1.44,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,09,Commercial Semi-State companies,Euro,1.83,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,10,Non commercial Semi-State companies,Euro,0.35,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,-,Total Public Sector including Semi State bodies,Euro,1.12,Sweden
EHQ10C06,Average hourly irregular earnings,20183,2018Q3,08,Total Public Sector excluding Semi State bodies,Euro,1.07,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,01,Civil service,Euro,0.56,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,02,Defence,Euro,0.72,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,03,Garda Siochana,Euro,3.79,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,04,Education,Euro,0.52,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,05,Regional bodies,Euro,0.91,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,06,Health,Euro,1.47,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,07,Semi-State companies,Euro,1.54,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,09,Commercial Semi-State companies,Euro,1.97,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,10,Non commercial Semi-State companies,Euro,0.43,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,-,Total Public Sector including Semi State bodies,Euro,1.19,Sweden
EHQ10C06,Average hourly irregular earnings,20184,2018Q4,08,Total Public Sector excluding Semi State bodies,Euro,1.13,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,01,Civil service,Euro,0.57,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,02,Defence,Euro,0.88,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,03,Garda Siochana,Euro,4.3,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,04,Education,Euro,0.26,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,05,Regional bodies,Euro,0.81,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,06,Health,Euro,1.62,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,07,Semi-State companies,Euro,1.57,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,09,Commercial Semi-State companies,Euro,2.08,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,10,Non commercial Semi-State companies,Euro,0.25,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,-,Total Public Sector including Semi State bodies,Euro,1.2,Sweden
EHQ10C06,Average hourly irregular earnings,20191,2019Q1,08,Total Public Sector excluding Semi State bodies,Euro,1.14,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,01,Civil service,Euro,0.54,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,02,Defence,Euro,0.7,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,03,Garda Siochana,Euro,5.88,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,04,Education,Euro,0.46,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,05,Regional bodies,Euro,0.93,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,06,Health,Euro,2.02,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,07,Semi-State companies,Euro,1.7,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,09,Commercial Semi-State companies,Euro,2.17,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,10,Non commercial Semi-State companies,Euro,0.44,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,-,Total Public Sector including Semi State bodies,Euro,1.48,Sweden
EHQ10C06,Average hourly irregular earnings,20192,2019Q2,08,Total Public Sector excluding Semi State bodies,Euro,1.44,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,01,Civil service,Euro,0.48,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,02,Defence,Euro,0.76,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,03,Garda Siochana,Euro,4.32,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,04,Education,Euro,0.49,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,05,Regional bodies,Euro,0.72,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,06,Health,Euro,1.46,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,07,Semi-State companies,Euro,1.24,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,09,Commercial Semi-State companies,Euro,1.62,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,10,Non commercial Semi-State companies,Euro,0.25,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,-,Total Public Sector including Semi State bodies,Euro,1.13,Sweden
EHQ10C06,Average hourly irregular earnings,20193,2019Q3,08,Total Public Sector excluding Semi State bodies,Euro,1.12,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,01,Civil service,Euro,0.57,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,02,Defence,Euro,1.06,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,03,Garda Siochana,Euro,3.86,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,04,Education,Euro,0.54,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,05,Regional bodies,Euro,0.82,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,06,Health,Euro,1.59,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,07,Semi-State companies,Euro,1.21,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,09,Commercial Semi-State companies,Euro,1.58,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,10,Non commercial Semi-State companies,Euro,0.36,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,-,Total Public Sector including Semi State bodies,Euro,1.17,Sweden
EHQ10C06,Average hourly irregular earnings,20194,2019Q4,08,Total Public Sector excluding Semi State bodies,Euro,1.17,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,01,Civil service,Euro,0.6,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,02,Defence,Euro,1.07,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,03,Garda Siochana,Euro,4.41,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,04,Education,Euro,0.27,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,05,Regional bodies,Euro,0.85,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,06,Health,Euro,2.16,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,07,Semi-State companies,Euro,1.55,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,09,Commercial Semi-State companies,Euro,2.05,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,10,Non commercial Semi-State companies,Euro,0.29,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,-,Total Public Sector including Semi State bodies,Euro,1.37,Sweden
EHQ10C06,Average hourly irregular earnings,20201,2020Q1,08,Total Public Sector excluding Semi State bodies,Euro,1.34,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,01,Civil service,Euro,0.51,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,02,Defence,Euro,1.26,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,03,Garda Siochana,Euro,7.3,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,04,Education,Euro,0.21,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,05,Regional bodies,Euro,0.73,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,06,Health,Euro,1.45,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,07,Semi-State companies,Euro,1.43,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,09,Commercial Semi-State companies,Euro,1.92,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,10,Non commercial Semi-State companies,Euro,0.31,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,-,Total Public Sector including Semi State bodies,Euro,1.24,Sweden
EHQ10C06,Average hourly irregular earnings,20202,2020Q2,08,Total Public Sector excluding Semi State bodies,Euro,1.21,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,01,Civil service,Euro,0.5,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,02,Defence,Euro,1.13,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,03,Garda Siochana,Euro,5.85,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,04,Education,Euro,0.26,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,05,Regional bodies,Euro,0.64,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,06,Health,Euro,1.36,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,07,Semi-State companies,Euro,0.98,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,09,Commercial Semi-State companies,Euro,1.26,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,10,Non commercial Semi-State companies,Euro,0.25,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,-,Total Public Sector including Semi State bodies,Euro,1.07,Sweden
EHQ10C06,Average hourly irregular earnings,20203,2020Q3,08,Total Public Sector excluding Semi State bodies,Euro,1.09,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,01,Civil service,Euro,0.6,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,02,Defence,Euro,1.19,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,03,Garda Siochana,Euro,4.58,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,04,Education,Euro,0.54,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,05,Regional bodies,Euro,0.86,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,06,Health,Euro,1.34,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,07,Semi-State companies,Euro,1.13,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,09,Commercial Semi-State companies,Euro,1.46,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,10,Non commercial Semi-State companies,Euro,0.36,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,-,Total Public Sector including Semi State bodies,Euro,1.14,Sweden
EHQ10C06,Average hourly irregular earnings,20204,2020Q4,08,Total Public Sector excluding Semi State bodies,Euro,1.14,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,01,Civil service,Euro,0.53,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,02,Defence,Euro,1.41,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,03,Garda Siochana,Euro,5.46,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,04,Education,Euro,0.21,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,05,Regional bodies,Euro,0.79,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,06,Health,Euro,1.15,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,07,Semi-State companies,Euro,1.66,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,09,Commercial Semi-State companies,Euro,2.37,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,10,Non commercial Semi-State companies,Euro,0.16,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,-,Total Public Sector including Semi State bodies,Euro,1.09,Sweden
EHQ10C06,Average hourly irregular earnings,20211,2021Q1,08,Total Public Sector excluding Semi State bodies,Euro,0.99,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,01,Civil service,Euro,0.55,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,02,Defence,Euro,1.44,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,03,Garda Siochana,Euro,7.34,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,04,Education,Euro,0.31,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,05,Regional bodies,Euro,0.76,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,06,Health,Euro,1.18,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,07,Semi-State companies,Euro,1.19,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,09,Commercial Semi-State companies,Euro,1.57,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,10,Non commercial Semi-State companies,Euro,0.35,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,-,Total Public Sector including Semi State bodies,Euro,1.17,Sweden
EHQ10C06,Average hourly irregular earnings,20212,2021Q2,08,Total Public Sector excluding Semi State bodies,Euro,1.17,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,01,Civil service,Euro,0.54,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,02,Defence,Euro,1.58,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,03,Garda Siochana,Euro,4.92,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,04,Education,Euro,0.43,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,05,Regional bodies,Euro,0.69,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,06,Health,Euro,1.21,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,07,Semi-State companies,Euro,1.02,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,09,Commercial Semi-State companies,Euro,1.36,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,10,Non commercial Semi-State companies,Euro,0.24,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,-,Total Public Sector including Semi State bodies,Euro,1.06,Sweden
EHQ10C06,Average hourly irregular earnings,20213,2021Q3,08,Total Public Sector excluding Semi State bodies,Euro,1.07,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,01,Civil service,Euro,0.56,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,02,Defence,Euro,1.05,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,03,Garda Siochana,Euro,4.52,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,04,Education,Euro,0.37,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,05,Regional bodies,Euro,0.82,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,06,Health,Euro,1.26,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,07,Semi-State companies,Euro,1.03,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,09,Commercial Semi-State companies,Euro,1.33,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,10,Non commercial Semi-State companies,Euro,0.35,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,-,Total Public Sector including Semi State bodies,Euro,1.03,Sweden
EHQ10C06,Average hourly irregular earnings,20214,2021Q4,08,Total Public Sector excluding Semi State bodies,Euro,1.03,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,01,Civil service,Euro,0.52,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,02,Defence,Euro,1.53,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,03,Garda Siochana,Euro,5.21,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,04,Education,Euro,0.25,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,05,Regional bodies,Euro,0.77,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,06,Health,Euro,1.06,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,07,Semi-State companies,Euro,1.76,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,09,Commercial Semi-State companies,Euro,2.38,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,10,Non commercial Semi-State companies,Euro,0.32,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,-,Total Public Sector including Semi State bodies,Euro,1.09,Sweden
EHQ10C06,Average hourly irregular earnings,20221,2022Q1,08,Total Public Sector excluding Semi State bodies,Euro,0.97,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,01,Civil service,Euro,0.52,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,02,Defence,Euro,1.45,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,03,Garda Siochana,Euro,8.34,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,04,Education,Euro,0.4,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,05,Regional bodies,Euro,0.77,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,06,Health,Euro,1.99,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,07,Semi-State companies,Euro,2.53,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,09,Commercial Semi-State companies,Euro,3.29,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,10,Non commercial Semi-State companies,Euro,0.5,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,-,Total Public Sector including Semi State bodies,Euro,1.66,Sweden
EHQ10C06,Average hourly irregular earnings,20222,2022Q2,08,Total Public Sector excluding Semi State bodies,Euro,1.51,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,01,Civil service,Euro,0.5,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,02,Defence,Euro,0.97,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,03,Garda Siochana,Euro,4.24,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,04,Education,Euro,0.94,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,05,Regional bodies,Euro,0.73,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,06,Health,Euro,1.43,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,07,Semi-State companies,Euro,1.64,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,09,Commercial Semi-State companies,Euro,2.22,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,10,Non commercial Semi-State companies,Euro,0.31,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,-,Total Public Sector including Semi State bodies,Euro,1.28,Sweden
EHQ10C06,Average hourly irregular earnings,20223,2022Q3,08,Total Public Sector excluding Semi State bodies,Euro,1.22,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,01,Civil service,Euro,1.01,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,02,Defence,Euro,0.94,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,03,Garda Siochana,Euro,7.6,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,04,Education,Euro,3.84,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,05,Regional bodies,Euro,2.31,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,06,Health,Euro,3.45,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,07,Semi-State companies,Euro,2.37,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,09,Commercial Semi-State companies,Euro,2.62,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,10,Non commercial Semi-State companies,Euro,1.75,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,-,Total Public Sector including Semi State bodies,Euro,3.02,Sweden
EHQ10C06,Average hourly irregular earnings,20224,2022Q4,08,Total Public Sector excluding Semi State bodies,Euro,3.13,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,01,Civil service,Euro,0.64,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,02,Defence,Euro,0.41,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,03,Garda Siochana,Euro,5.65,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,04,Education,Euro,0.3,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,05,Regional bodies,Euro,1.17,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,06,Health,Euro,1.93,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,07,Semi-State companies,Euro,1.93,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,09,Commercial Semi-State companies,Euro,2.69,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,10,Non commercial Semi-State companies,Euro,0.23,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,-,Total Public Sector including Semi State bodies,Euro,1.46,Sweden
EHQ10C06,Average hourly irregular earnings,20231,2023Q1,08,Total Public Sector excluding Semi State bodies,Euro,1.37,Sweden
EHQ10C07,Average hourly other labour costs,20081,2008Q1,01,Civil service,Euro,1.82,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,02,Defence,Euro,2.26,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,03,Garda Siochana,Euro,2.19,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,04,Education,Euro,2.85,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,05,Regional bodies,Euro,2.64,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,06,Health,Euro,2.94,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,07,Semi-State companies,Euro,4.5,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,09,Commercial Semi-State companies,Euro,4.8,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,10,Non commercial Semi-State companies,Euro,3.32,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,-,Total Public Sector including Semi State bodies,Euro,2.97,Netherlands
EHQ10C07,Average hourly other labour costs,20081,2008Q1,08,Total Public Sector excluding Semi State bodies,Euro,2.67,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,01,Civil service,Euro,1.58,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,02,Defence,Euro,2.44,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,03,Garda Siochana,Euro,1.61,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,04,Education,Euro,3.01,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,05,Regional bodies,Euro,2.34,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,06,Health,Euro,3.27,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,07,Semi-State companies,Euro,4.62,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,09,Commercial Semi-State companies,Euro,4.79,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,10,Non commercial Semi-State companies,Euro,3.96,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,-,Total Public Sector including Semi State bodies,Euro,3.04,Netherlands
EHQ10C07,Average hourly other labour costs,20082,2008Q2,08,Total Public Sector excluding Semi State bodies,Euro,2.74,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,01,Civil service,Euro,1.63,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,02,Defence,Euro,2.34,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,03,Garda Siochana,Euro,1.5,Netherlands
EHQ10C07,Average hourly other labour costs,20083,2008Q3,04,Education,Euro,3.05,Netherlands
